
default_dir_path: ../../ply_data/translation_only/

corresp_img_file_name: 

corresp_ply_file_name: 
s10-t101.dat
s10.dat

img_file_path: 

ply_file_path: 
transform_rotate_simulation::
Point: corresp_plypoint
 -3 -10  12
-3 -8 -8
-3 -8 -6
-3 -8 -4
-3 -8 -2
-3 -8  0
-3 -8  2
-3 -8  4
-3 -8  6
-3 -8  8
-3 -8 10
-3 -8 12
-3 -6 -8
-3 -6 -6
-3 -6 -4
-3 -6 -2
-3 -6  0
-3 -6  2
-3 -6  4
-3 -6  6
-3 -6  8
-3 -6 10
-3 -6 12
-3 -4 -8
-3 -4 -6
-3 -4 -4
-3 -4 -2
-3 -4  0
-3 -4  2
-3 -4  4
-3 -4  6
-3 -4  8
-3 -4 10
-3 -4 12
-3 -2 -8
-3 -2 -6
-3 -2 -4
-3 -2 -2
-3 -2  0
-3 -2  2
-3 -2  4
-3 -2  6
-3 -2  8
-3 -2 10
-3 -2 12
-3  0 -8
-3  0 -6
-3  0 -4
-3  0 -2
-3  0  0
-3  0  2
-3  0  4
-3  0  6
-3  0  8
-3  0 10
-3  0 12
-3  2 -8
-3  2 -6
-3  2 -4
-3  2 -2
-3  2  0
-3  2  2
-3  2  4
-3  2  6
-3  2  8
-3  2 10
-3  2 12
-3  4 -8
-3  4 -6
-3  4 -4
-3  4 -2
-3  4  0
-3  4  2
-3  4  4
-3  4  6
-3  4  8
-3  4 10
-3  4 12
-3  6 -8
-3  6 -6
-3  6 -4
-3  6 -2
-3  6  0
-3  6  2
-3  6  4
-3  6  6
-3  6  8
-3  6 10
-3  6 12
-3  8 -8
-3  8 -6
-3  8 -4
-3  8 -2
-3  8  0
-3  8  2
-3  8  4
-3  8  6
-3  8  8
-3  8 10
-3  8 12
-3 10 -8
-3 10 -6
-3 10 -4
-3 10 -2
-3 10  0
-3 10  2
-3 10  4
-3 10  6
-3 10  8
-3 10 10
-3 10 12
 -1 -10  -8
 -1 -10  -6
 -1 -10  -4
 -1 -10  -2
 -1 -10   0
 -1 -10   2
 -1 -10   4
 -1 -10   6
 -1 -10   8
 -1 -10  10
 -1 -10  12
-1 -8 -8
-1 -8 -6
-1 -8 -4
-1 -8 -2
-1 -8  0
-1 -8  2
-1 -8  4
-1 -8  6
-1 -8  8
-1 -8 10
-1 -8 12
-1 -6 -8
-1 -6 -6
-1 -6 -4
-1 -6 -2
-1 -6  0
-1 -6  2
-1 -6  4
-1 -6  6
-1 -6  8
-1 -6 10
-1 -6 12
-1 -4 -8
-1 -4 -6
-1 -4 -4
-1 -4 -2
-1 -4  0
-1 -4  2
-1 -4  4
-1 -4  6
-1 -4  8
-1 -4 10
-1 -4 12
-1 -2 -8
-1 -2 -6
-1 -2 -4
-1 -2 -2
-1 -2  0
-1 -2  2
-1 -2  4
-1 -2  6
-1 -2  8
-1 -2 10
-1 -2 12
-1  0 -8
-1  0 -6
-1  0 -4
-1  0 -2
-1  0  0
-1  0  2
-1  0  4
-1  0  6
-1  0  8
-1  0 10
-1  0 12
-1  2 -8
-1  2 -6
-1  2 -4
-1  2 -2
-1  2  0
-1  2  2
-1  2  4
-1  2  6
-1  2  8
-1  2 10
-1  2 12
-1  4 -8
-1  4 -6
-1  4 -4
-1  4 -2
-1  4  0
-1  4  2
-1  4  4
-1  4  6
-1  4  8
-1  4 10
-1  4 12
-1  6 -8
-1  6 -6
-1  6 -4
-1  6 -2
-1  6  0
-1  6  2
-1  6  4
-1  6  6
-1  6  8
-1  6 10
-1  6 12
-1  8 -8
-1  8 -6
-1  8 -4
-1  8 -2
-1  8  0
-1  8  2
-1  8  4
-1  8  6
-1  8  8
-1  8 10
-1  8 12
-1 10 -8
-1 10 -6
-1 10 -4
-1 10 -2
-1 10  0
-1 10  2
-1 10  4
-1 10  6
-1 10  8
-1 10 10
-1 10 12
  1 -10  -8
  1 -10  -6
  1 -10  -4
  1 -10  -2
  1 -10   0
  1 -10   2
  1 -10   4
  1 -10   6
  1 -10   8
  1 -10  10
  1 -10  12
 1 -8 -8
 1 -8 -6
 1 -8 -4
 1 -8 -2
 1 -8  0
 1 -8  2
 1 -8  4
 1 -8  6
 1 -8  8
 1 -8 10
 1 -8 12
 1 -6 -8
 1 -6 -6
 1 -6 -4
 1 -6 -2
 1 -6  0
 1 -6  2
 1 -6  4
 1 -6  6
 1 -6  8
 1 -6 10
 1 -6 12
 1 -4 -8
 1 -4 -6
 1 -4 -4
 1 -4 -2
 1 -4  0
 1 -4  2
 1 -4  4
 1 -4  6
 1 -4  8
 1 -4 10
 1 -4 12
 1 -2 -8
 1 -2 -6
 1 -2 -4
 1 -2 -2
 1 -2  0
 1 -2  2
 1 -2  4
 1 -2  6
 1 -2  8
 1 -2 10
 1 -2 12
 1  0 -8
 1  0 -6
 1  0 -4
 1  0 -2
1 0 0
1 0 2
1 0 4
1 0 6
1 0 8
 1  0 10
 1  0 12
 1  2 -8
 1  2 -6
 1  2 -4
 1  2 -2
1 2 0
1 2 2
1 2 4
1 2 6
1 2 8
 1  2 10
 1  2 12
 1  4 -8
 1  4 -6
 1  4 -4
 1  4 -2
1 4 0
1 4 2
1 4 4
1 4 6
1 4 8
 1  4 10
 1  4 12
 1  6 -8
 1  6 -6
 1  6 -4
 1  6 -2
1 6 0
1 6 2
1 6 4
1 6 6
1 6 8
 1  6 10
 1  6 12
 1  8 -8
 1  8 -6
 1  8 -4
 1  8 -2
1 8 0
1 8 2
1 8 4
1 8 6
1 8 8
 1  8 10
 1  8 12
 1 10 -8
 1 10 -6
 1 10 -4
 1 10 -2
 1 10  0
 1 10  2
 1 10  4
 1 10  6
 1 10  8
 1 10 10
 1 10 12
  3 -10  -8
  3 -10  -6
  3 -10  -4
  3 -10  -2
  3 -10   0
  3 -10   2
  3 -10   4
  3 -10   6
  3 -10   8
  3 -10  10
  3 -10  12
 3 -8 -8
 3 -8 -6
 3 -8 -4
 3 -8 -2
 3 -8  0
 3 -8  2
 3 -8  4
 3 -8  6
 3 -8  8
 3 -8 10
 3 -8 12
 3 -6 -8
 3 -6 -6
 3 -6 -4
 3 -6 -2
 3 -6  0
 3 -6  2
 3 -6  4
 3 -6  6
 3 -6  8
 3 -6 10
 3 -6 12
 3 -4 -8
 3 -4 -6
 3 -4 -4
 3 -4 -2
 3 -4  0
 3 -4  2
 3 -4  4
 3 -4  6
 3 -4  8
 3 -4 10
 3 -4 12
 3 -2 -8
 3 -2 -6
 3 -2 -4
 3 -2 -2
 3 -2  0
 3 -2  2
 3 -2  4
 3 -2  6
 3 -2  8
 3 -2 10
 3 -2 12
 3  0 -8
 3  0 -6
 3  0 -4
 3  0 -2
3 0 0
3 0 2
3 0 4
3 0 6
3 0 8
 3  0 10
 3  0 12
 3  2 -8
 3  2 -6
 3  2 -4
 3  2 -2
3 2 0
3 2 2
3 2 4
3 2 6
3 2 8
 3  2 10
 3  2 12
 3  4 -8
 3  4 -6
 3  4 -4
 3  4 -2
3 4 0
3 4 2
3 4 4
3 4 6
3 4 8
 3  4 10
 3  4 12
 3  6 -8
 3  6 -6
 3  6 -4
 3  6 -2
3 6 0
3 6 2
3 6 4
3 6 6
3 6 8
 3  6 10
 3  6 12
 3  8 -8
 3  8 -6
 3  8 -4
 3  8 -2
3 8 0
3 8 2
3 8 4
3 8 6
3 8 8
 3  8 10
 3  8 12
 3 10 -8
 3 10 -6
 3 10 -4
 3 10 -2
 3 10  0
 3 10  2
 3 10  4
 3 10  6
 3 10  8
 3 10 10
 3 10 12
  5 -10  -8
  5 -10  -6
  5 -10  -4
  5 -10  -2
  5 -10   0
  5 -10   2
  5 -10   4
  5 -10   6
  5 -10   8
  5 -10  10
  5 -10  12
 5 -8 -8
 5 -8 -6
 5 -8 -4
 5 -8 -2
 5 -8  0
 5 -8  2
 5 -8  4
 5 -8  6
 5 -8  8
 5 -8 10
 5 -8 12
 5 -6 -8
 5 -6 -6
 5 -6 -4
 5 -6 -2
 5 -6  0
 5 -6  2
 5 -6  4
 5 -6  6
 5 -6  8
 5 -6 10
 5 -6 12
 5 -4 -8
 5 -4 -6
 5 -4 -4
 5 -4 -2
 5 -4  0
 5 -4  2
 5 -4  4
 5 -4  6
 5 -4  8
 5 -4 10
 5 -4 12
 5 -2 -8
 5 -2 -6
 5 -2 -4
 5 -2 -2
 5 -2  0
 5 -2  2
 5 -2  4
 5 -2  6
 5 -2  8
 5 -2 10
 5 -2 12
 5  0 -8
 5  0 -6
 5  0 -4
 5  0 -2
5 0 0
5 0 2
5 0 4
5 0 6
5 0 8
 5  0 10
 5  0 12
 5  2 -8
 5  2 -6
 5  2 -4
 5  2 -2
5 2 0
5 2 2
5 2 4
5 2 6
5 2 8
 5  2 10
 5  2 12
 5  4 -8
 5  4 -6
 5  4 -4
 5  4 -2
5 4 0
5 4 2
5 4 4
5 4 6
5 4 8
 5  4 10
 5  4 12
 5  6 -8
 5  6 -6
 5  6 -4
 5  6 -2
5 6 0
5 6 2
5 6 4
5 6 6
5 6 8
 5  6 10
 5  6 12
 5  8 -8
 5  8 -6
 5  8 -4
 5  8 -2
5 8 0
5 8 2
5 8 4
5 8 6
5 8 8
 5  8 10
 5  8 12
 5 10 -8
 5 10 -6
 5 10 -4
 5 10 -2
 5 10  0
 5 10  2
 5 10  4
 5 10  6
 5 10  8
 5 10 10
 5 10 12
  7 -10  -8
  7 -10  -6
  7 -10  -4
  7 -10  -2
  7 -10   0
  7 -10   2
  7 -10   4
  7 -10   6
  7 -10   8
  7 -10  10
  7 -10  12
 7 -8 -8
 7 -8 -6
 7 -8 -4
 7 -8 -2
 7 -8  0
 7 -8  2
 7 -8  4
 7 -8  6
 7 -8  8
 7 -8 10
 7 -8 12
 7 -6 -8
 7 -6 -6
 7 -6 -4
 7 -6 -2
 7 -6  0
 7 -6  2
 7 -6  4
 7 -6  6
 7 -6  8
 7 -6 10
 7 -6 12
 7 -4 -8
 7 -4 -6
 7 -4 -4
 7 -4 -2
 7 -4  0
 7 -4  2
 7 -4  4
 7 -4  6
 7 -4  8
 7 -4 10
 7 -4 12
 7 -2 -8
 7 -2 -6
 7 -2 -4
 7 -2 -2
 7 -2  0
 7 -2  2
 7 -2  4
 7 -2  6
 7 -2  8
 7 -2 10
 7 -2 12
 7  0 -8
 7  0 -6
 7  0 -4
 7  0 -2
7 0 0
7 0 2
7 0 4
7 0 6
7 0 8
 7  0 10
 7  0 12
 7  2 -8
 7  2 -6
 7  2 -4
 7  2 -2
7 2 0
7 2 2
7 2 4
7 2 6
7 2 8
 7  2 10
 7  2 12
 7  4 -8
 7  4 -6
 7  4 -4
 7  4 -2
7 4 0
7 4 2
7 4 4
7 4 6
7 4 8
 7  4 10
 7  4 12
 7  6 -8
 7  6 -6
 7  6 -4
 7  6 -2
7 6 0
7 6 2
7 6 4
7 6 6
7 6 8
 7  6 10
 7  6 12
 7  8 -8
 7  8 -6
 7  8 -4
 7  8 -2
7 8 0
7 8 2
7 8 4
7 8 6
7 8 8
 7  8 10
 7  8 12
 7 10 -8
 7 10 -6
 7 10 -4
 7 10 -2
 7 10  0
 7 10  2
 7 10  4
 7 10  6
 7 10  8
 7 10 10
 7 10 12
  9 -10  -8
  9 -10  -6
  9 -10  -4
  9 -10  -2
  9 -10   0
  9 -10   2
  9 -10   4
  9 -10   6
  9 -10   8
  9 -10  10
  9 -10  12
 9 -8 -8
 9 -8 -6
 9 -8 -4
 9 -8 -2
 9 -8  0
 9 -8  2
 9 -8  4
 9 -8  6
 9 -8  8
 9 -8 10
 9 -8 12
 9 -6 -8
 9 -6 -6
 9 -6 -4
 9 -6 -2
 9 -6  0
 9 -6  2
 9 -6  4
 9 -6  6
 9 -6  8
 9 -6 10
 9 -6 12
 9 -4 -8
 9 -4 -6
 9 -4 -4
 9 -4 -2
 9 -4  0
 9 -4  2
 9 -4  4
 9 -4  6
 9 -4  8
 9 -4 10
 9 -4 12
 9 -2 -8
 9 -2 -6
 9 -2 -4
 9 -2 -2
 9 -2  0
 9 -2  2
 9 -2  4
 9 -2  6
 9 -2  8
 9 -2 10
 9 -2 12
 9  0 -8
 9  0 -6
 9  0 -4
 9  0 -2
9 0 0
9 0 2
9 0 4
9 0 6
9 0 8
 9  0 10
 9  0 12
 9  2 -8
 9  2 -6
 9  2 -4
 9  2 -2
9 2 0
9 2 2
9 2 4
9 2 6
9 2 8
 9  2 10
 9  2 12
 9  4 -8
 9  4 -6
 9  4 -4
 9  4 -2
9 4 0
9 4 2
9 4 4
9 4 6
9 4 8
 9  4 10
 9  4 12
 9  6 -8
 9  6 -6
 9  6 -4
 9  6 -2
9 6 0
9 6 2
9 6 4
9 6 6
9 6 8
 9  6 10
 9  6 12
 9  8 -8
 9  8 -6
 9  8 -4
 9  8 -2
9 8 0
9 8 2
9 8 4
9 8 6
9 8 8
 9  8 10
 9  8 12
 9 10 -8
 9 10 -6
 9 10 -4
 9 10 -2
 9 10  0
 9 10  2
 9 10  4
 9 10  6
 9 10  8
 9 10 10
 9 10 12
 11 -10  -8
 11 -10  -6
 11 -10  -4
 11 -10  -2
 11 -10   0
 11 -10   2
 11 -10   4
 11 -10   6
 11 -10   8
 11 -10  10
 11 -10  12
11 -8 -8
11 -8 -6
11 -8 -4
11 -8 -2
11 -8  0
11 -8  2
11 -8  4
11 -8  6
11 -8  8
11 -8 10
11 -8 12
11 -6 -8
11 -6 -6
11 -6 -4
11 -6 -2
11 -6  0
11 -6  2
11 -6  4
11 -6  6
11 -6  8
11 -6 10
11 -6 12
11 -4 -8
11 -4 -6
11 -4 -4
11 -4 -2
11 -4  0
11 -4  2
11 -4  4
11 -4  6
11 -4  8
11 -4 10
11 -4 12
11 -2 -8
11 -2 -6
11 -2 -4
11 -2 -2
11 -2  0
11 -2  2
11 -2  4
11 -2  6
11 -2  8
11 -2 10
11 -2 12
11  0 -8
11  0 -6
11  0 -4
11  0 -2
11  0  0
11  0  2
11  0  4
11  0  6
11  0  8
11  0 10
11  0 12
11  2 -8
11  2 -6
11  2 -4
11  2 -2
11  2  0
11  2  2
11  2  4
11  2  6
11  2  8
11  2 10
11  2 12
11  4 -8
11  4 -6
11  4 -4
11  4 -2
11  4  0
11  4  2
11  4  4
11  4  6
11  4  8
11  4 10
11  4 12
11  6 -8
11  6 -6
11  6 -4
11  6 -2
11  6  0
11  6  2
11  6  4
11  6  6
11  6  8
11  6 10
11  6 12
11  8 -8
11  8 -6
11  8 -4
11  8 -2
11  8  0
11  8  2
11  8  4
11  8  6
11  8  8
11  8 10
11  8 12
11 10 -8
11 10 -6
11 10 -4
11 10 -2
11 10  0
11 10  2
11 10  4
11 10  6
11 10  8
11 10 10
11 10 12
 13 -10  -8
 13 -10  -6
 13 -10  -4
 13 -10  -2
 13 -10   0
 13 -10   2
 13 -10   4
 13 -10   6
 13 -10   8
 13 -10  10
 13 -10  12
13 -8 -8
13 -8 -6
13 -8 -4
13 -8 -2
13 -8  0
13 -8  2
13 -8  4
13 -8  6
13 -8  8
13 -8 10
13 -8 12
13 -6 -8
13 -6 -6
13 -6 -4
13 -6 -2
13 -6  0
13 -6  2
13 -6  4
13 -6  6
13 -6  8
13 -6 10
13 -6 12
13 -4 -8
13 -4 -6
13 -4 -4
13 -4 -2
13 -4  0
13 -4  2
13 -4  4
13 -4  6
13 -4  8
13 -4 10
13 -4 12
13 -2 -8
13 -2 -6
13 -2 -4
13 -2 -2
13 -2  0
13 -2  2
13 -2  4
13 -2  6
13 -2  8
13 -2 10
13 -2 12
13  0 -8
13  0 -6
13  0 -4
13  0 -2
13  0  0
13  0  2
13  0  4
13  0  6
13  0  8
13  0 10
13  0 12
13  2 -8
13  2 -6
13  2 -4
13  2 -2
13  2  0
13  2  2
13  2  4
13  2  6
13  2  8
13  2 10
13  2 12
13  4 -8
13  4 -6
13  4 -4
13  4 -2
13  4  0
13  4  2
13  4  4
13  4  6
13  4  8
13  4 10
13  4 12
13  6 -8
13  6 -6
13  6 -4
13  6 -2
13  6  0
13  6  2
13  6  4
13  6  6
13  6  8
13  6 10
13  6 12
13  8 -8
13  8 -6
13  8 -4
13  8 -2
13  8  0
13  8  2
13  8  4
13  8  6
13  8  8
13  8 10
13  8 12
13 10 -8
13 10 -6
13 10 -4
13 10 -2
13 10  0
13 10  2
13 10  4
13 10  6
13 10  8
13 10 10
13 10 12
 15 -10  -8
 15 -10  -6
 15 -10  -4
 15 -10  -2
 15 -10   0
 15 -10   2
 15 -10   4
 15 -10   6
 15 -10   8
 15 -10  10
 15 -10  12
15 -8 -8
15 -8 -6
15 -8 -4
15 -8 -2
15 -8  0
15 -8  2
15 -8  4
15 -8  6
15 -8  8
15 -8 10
15 -8 12
15 -6 -8
15 -6 -6
15 -6 -4
15 -6 -2
15 -6  0
15 -6  2
15 -6  4
15 -6  6
15 -6  8
15 -6 10
15 -6 12
15 -4 -8
15 -4 -6
15 -4 -4
15 -4 -2
15 -4  0
15 -4  2
15 -4  4
15 -4  6
15 -4  8
15 -4 10
15 -4 12
15 -2 -8
15 -2 -6
15 -2 -4
15 -2 -2
15 -2  0
15 -2  2
15 -2  4
15 -2  6
15 -2  8
15 -2 10
15 -2 12
15  0 -8
15  0 -6
15  0 -4
15  0 -2
15  0  0
15  0  2
15  0  4
15  0  6
15  0  8
15  0 10
15  0 12
15  2 -8
15  2 -6
15  2 -4
15  2 -2
15  2  0
15  2  2
15  2  4
15  2  6
15  2  8
15  2 10
15  2 12
15  4 -8
15  4 -6
15  4 -4
15  4 -2
15  4  0
15  4  2
15  4  4
15  4  6
15  4  8
15  4 10
15  4 12
15  6 -8
15  6 -6
15  6 -4
15  6 -2
15  6  0
15  6  2
15  6  4
15  6  6
15  6  8
15  6 10
15  6 12
15  8 -8
15  8 -6
15  8 -4
15  8 -2
15  8  0
15  8  2
15  8  4
15  8  6
15  8  8
15  8 10
15  8 12
15 10 -8
15 10 -6
15 10 -4
15 10 -2
15 10  0
15 10  2
15 10  4
15 10  6
15 10  8
15 10 10
15 10 12

Point: corresp_imgpoint
-10 -10 -10
-10 -10  -8
-10 -10  -6
-10 -10  -4
-10 -10  -2
-10 -10   0
-10 -10   2
-10 -10   4
-10 -10   6
-10 -10   8
-10 -10  10
-10  -8 -10
-10  -8  -8
-10  -8  -6
-10  -8  -4
-10  -8  -2
-10  -8   0
-10  -8   2
-10  -8   4
-10  -8   6
-10  -8   8
-10  -8  10
-10  -6 -10
-10  -6  -8
-10  -6  -6
-10  -6  -4
-10  -6  -2
-10  -6   0
-10  -6   2
-10  -6   4
-10  -6   6
-10  -6   8
-10  -6  10
-10  -4 -10
-10  -4  -8
-10  -4  -6
-10  -4  -4
-10  -4  -2
-10  -4   0
-10  -4   2
-10  -4   4
-10  -4   6
-10  -4   8
-10  -4  10
-10  -2 -10
-10  -2  -8
-10  -2  -6
-10  -2  -4
-10  -2  -2
-10  -2   0
-10  -2   2
-10  -2   4
-10  -2   6
-10  -2   8
-10  -2  10
-10   0 -10
-10   0  -8
-10   0  -6
-10   0  -4
-10   0  -2
-10   0   0
-10   0   2
-10   0   4
-10   0   6
-10   0   8
-10   0  10
-10   2 -10
-10   2  -8
-10   2  -6
-10   2  -4
-10   2  -2
-10   2   0
-10   2   2
-10   2   4
-10   2   6
-10   2   8
-10   2  10
-10   4 -10
-10   4  -8
-10   4  -6
-10   4  -4
-10   4  -2
-10   4   0
-10   4   2
-10   4   4
-10   4   6
-10   4   8
-10   4  10
-10   6 -10
-10   6  -8
-10   6  -6
-10   6  -4
-10   6  -2
-10   6   0
-10   6   2
-10   6   4
-10   6   6
-10   6   8
-10   6  10
-10   8 -10
-10   8  -8
-10   8  -6
-10   8  -4
-10   8  -2
-10   8   0
-10   8   2
-10   8   4
-10   8   6
-10   8   8
-10   8  10
-10  10 -10
-10  10  -8
-10  10  -6
-10  10  -4
-10  10  -2
-10  10   0
-10  10   2
-10  10   4
-10  10   6
-10  10   8
-10  10  10
 -8 -10 -10
 -8 -10  -8
 -8 -10  -6
 -8 -10  -4
 -8 -10  -2
 -8 -10   0
 -8 -10   2
 -8 -10   4
 -8 -10   6
 -8 -10   8
 -8 -10  10
 -8  -8 -10
-8 -8 -8
-8 -8 -6
-8 -8 -4
-8 -8 -2
-8 -8  0
-8 -8  2
-8 -8  4
-8 -8  6
-8 -8  8
-8 -8 10
 -8  -6 -10
-8 -6 -8
-8 -6 -6
-8 -6 -4
-8 -6 -2
-8 -6  0
-8 -6  2
-8 -6  4
-8 -6  6
-8 -6  8
-8 -6 10
 -8  -4 -10
-8 -4 -8
-8 -4 -6
-8 -4 -4
-8 -4 -2
-8 -4  0
-8 -4  2
-8 -4  4
-8 -4  6
-8 -4  8
-8 -4 10
 -8  -2 -10
-8 -2 -8
-8 -2 -6
-8 -2 -4
-8 -2 -2
-8 -2  0
-8 -2  2
-8 -2  4
-8 -2  6
-8 -2  8
-8 -2 10
 -8   0 -10
-8  0 -8
-8  0 -6
-8  0 -4
-8  0 -2
-8  0  0
-8  0  2
-8  0  4
-8  0  6
-8  0  8
-8  0 10
 -8   2 -10
-8  2 -8
-8  2 -6
-8  2 -4
-8  2 -2
-8  2  0
-8  2  2
-8  2  4
-8  2  6
-8  2  8
-8  2 10
 -8   4 -10
-8  4 -8
-8  4 -6
-8  4 -4
-8  4 -2
-8  4  0
-8  4  2
-8  4  4
-8  4  6
-8  4  8
-8  4 10
 -8   6 -10
-8  6 -8
-8  6 -6
-8  6 -4
-8  6 -2
-8  6  0
-8  6  2
-8  6  4
-8  6  6
-8  6  8
-8  6 10
 -8   8 -10
-8  8 -8
-8  8 -6
-8  8 -4
-8  8 -2
-8  8  0
-8  8  2
-8  8  4
-8  8  6
-8  8  8
-8  8 10
 -8  10 -10
-8 10 -8
-8 10 -6
-8 10 -4
-8 10 -2
-8 10  0
-8 10  2
-8 10  4
-8 10  6
-8 10  8
-8 10 10
 -6 -10 -10
 -6 -10  -8
 -6 -10  -6
 -6 -10  -4
 -6 -10  -2
 -6 -10   0
 -6 -10   2
 -6 -10   4
 -6 -10   6
 -6 -10   8
 -6 -10  10
 -6  -8 -10
-6 -8 -8
-6 -8 -6
-6 -8 -4
-6 -8 -2
-6 -8  0
-6 -8  2
-6 -8  4
-6 -8  6
-6 -8  8
-6 -8 10
 -6  -6 -10
-6 -6 -8
-6 -6 -6
-6 -6 -4
-6 -6 -2
-6 -6  0
-6 -6  2
-6 -6  4
-6 -6  6
-6 -6  8
-6 -6 10
 -6  -4 -10
-6 -4 -8
-6 -4 -6
-6 -4 -4
-6 -4 -2
-6 -4  0
-6 -4  2
-6 -4  4
-6 -4  6
-6 -4  8
-6 -4 10
 -6  -2 -10
-6 -2 -8
-6 -2 -6
-6 -2 -4
-6 -2 -2
-6 -2  0
-6 -2  2
-6 -2  4
-6 -2  6
-6 -2  8
-6 -2 10
 -6   0 -10
-6  0 -8
-6  0 -6
-6  0 -4
-6  0 -2
-6  0  0
-6  0  2
-6  0  4
-6  0  6
-6  0  8
-6  0 10
 -6   2 -10
-6  2 -8
-6  2 -6
-6  2 -4
-6  2 -2
-6  2  0
-6  2  2
-6  2  4
-6  2  6
-6  2  8
-6  2 10
 -6   4 -10
-6  4 -8
-6  4 -6
-6  4 -4
-6  4 -2
-6  4  0
-6  4  2
-6  4  4
-6  4  6
-6  4  8
-6  4 10
 -6   6 -10
-6  6 -8
-6  6 -6
-6  6 -4
-6  6 -2
-6  6  0
-6  6  2
-6  6  4
-6  6  6
-6  6  8
-6  6 10
 -6   8 -10
-6  8 -8
-6  8 -6
-6  8 -4
-6  8 -2
-6  8  0
-6  8  2
-6  8  4
-6  8  6
-6  8  8
-6  8 10
 -6  10 -10
-6 10 -8
-6 10 -6
-6 10 -4
-6 10 -2
-6 10  0
-6 10  2
-6 10  4
-6 10  6
-6 10  8
-6 10 10
 -4 -10 -10
 -4 -10  -8
 -4 -10  -6
 -4 -10  -4
 -4 -10  -2
 -4 -10   0
 -4 -10   2
 -4 -10   4
 -4 -10   6
 -4 -10   8
 -4 -10  10
 -4  -8 -10
-4 -8 -8
-4 -8 -6
-4 -8 -4
-4 -8 -2
-4 -8  0
-4 -8  2
-4 -8  4
-4 -8  6
-4 -8  8
-4 -8 10
 -4  -6 -10
-4 -6 -8
-4 -6 -6
-4 -6 -4
-4 -6 -2
-4 -6  0
-4 -6  2
-4 -6  4
-4 -6  6
-4 -6  8
-4 -6 10
 -4  -4 -10
-4 -4 -8
-4 -4 -6
-4 -4 -4
-4 -4 -2
-4 -4  0
-4 -4  2
-4 -4  4
-4 -4  6
-4 -4  8
-4 -4 10
 -4  -2 -10
-4 -2 -8
-4 -2 -6
-4 -2 -4
-4 -2 -2
-4 -2  0
-4 -2  2
-4 -2  4
-4 -2  6
-4 -2  8
-4 -2 10
 -4   0 -10
-4  0 -8
-4  0 -6
-4  0 -4
-4  0 -2
-4  0  0
-4  0  2
-4  0  4
-4  0  6
-4  0  8
-4  0 10
 -4   2 -10
-4  2 -8
-4  2 -6
-4  2 -4
-4  2 -2
-4  2  0
-4  2  2
-4  2  4
-4  2  6
-4  2  8
-4  2 10
 -4   4 -10
-4  4 -8
-4  4 -6
-4  4 -4
-4  4 -2
-4  4  0
-4  4  2
-4  4  4
-4  4  6
-4  4  8
-4  4 10
 -4   6 -10
-4  6 -8
-4  6 -6
-4  6 -4
-4  6 -2
-4  6  0
-4  6  2
-4  6  4
-4  6  6
-4  6  8
-4  6 10
 -4   8 -10
-4  8 -8
-4  8 -6
-4  8 -4
-4  8 -2
-4  8  0
-4  8  2
-4  8  4
-4  8  6
